matrix_size,threads_used,seconds
8000,26,170
8000,26,169
8000,26,170
8000,26,170
8000,26,169
8000,26,170
8000,26,171
8000,26,169
8000,26,170
8000,26,170
8000,28,160
8000,28,160
8000,28,161
8000,28,160
8000,28,160
8000,28,160
8000,28,159
8000,28,161
8000,28,160
8000,28,161
8000,30,152
8000,30,153
8000,30,152
8000,30,152
8000,30,153
8000,30,154
8000,30,152
8000,30,154
8000,30,154
8000,30,153
8000,32,149
8000,32,151
8000,32,150
8000,32,149
8000,32,149
8000,32,149
8000,32,149
8000,32,148
8000,32,151
8000,32,149
9000,1,1301
9000,1,1296
9000,1,1293
9000,1,1305
9000,1,1280
9000,1,1295
9000,1,1259
9000,1,1297
9000,1,1307
9000,1,1293
9000,2,1395
9000,2,1371
9000,2,1368
9000,2,1391
9000,2,1350
9000,2,710
9000,2,711
9000,2,722
9000,2,715
9000,2,723
9000,4,387
9000,4,383
9000,4,381
9000,4,384
9000,4,376
9000,4,374
9000,4,373
9000,4,374
9000,4,377
9000,4,372
9000,6,277
9000,6,274
9000,6,274
9000,6,275
9000,6,274
9000,6,271
9000,6,274
9000,6,276
9000,6,276
9000,6,278
9000,8,308
9000,8,300
9000,8,300
9000,8,300
9000,8,299
9000,8,297
9000,8,298
9000,8,302
9000,8,301
9000,8,302
9000,10,279
9000,10,271
9000,10,270
9000,10,270
9000,10,271
9000,10,271
9000,10,272
9000,10,272
9000,10,270
9000,10,273
9000,12,246
9000,12,238
9000,12,240
9000,12,238
9000,12,238
9000,12,238
9000,12,239
9000,12,237
9000,12,237
9000,12,238
9000,14,218
9000,14,212
9000,14,213
9000,14,212
9000,14,213
9000,14,210
9000,14,212
9000,14,212
9000,14,212
9000,14,212
9000,16,250
9000,16,246
9000,16,245
9000,16,247
9000,16,244
9000,16,198
9000,16,195
9000,16,194
9000,16,194
9000,16,193
9000,18,253
9000,18,237
9000,18,234
9000,18,236
9000,18,236
9000,18,236
9000,18,237
9000,18,236
9000,18,235
9000,18,234
9000,20,251
9000,20,236
9000,20,237
9000,20,238
9000,20,235
9000,20,235
9000,20,237
9000,20,237
9000,20,235
9000,20,235
9000,22,248
9000,22,234
9000,22,236
9000,22,235
9000,22,234
9000,22,235
9000,22,236
9000,22,235
9000,22,234
9000,22,235
9000,24,246
9000,24,231
9000,24,235
9000,24,232
9000,24,234
9000,24,235
9000,24,232
9000,24,232
9000,24,234
9000,24,235
9000,26,229
9000,26,225
9000,26,225
9000,26,225
9000,26,226
9000,26,226
9000,26,225
9000,26,225
9000,26,225
9000,26,225
9000,28,220
9000,28,214
9000,28,213
9000,28,212
9000,28,214
9000,28,214
9000,28,214
9000,28,214
9000,28,214
9000,28,214
9000,30,216
9000,30,204
9000,30,204
9000,30,202
9000,30,203
9000,30,203
9000,30,206
9000,30,203
9000,30,203
9000,30,202
9000,32,231
9000,32,199
9000,32,200
9000,32,198
9000,32,199
9000,32,203
9000,32,198
9000,32,198
9000,32,199
9000,32,202
10000,1,1842
10000,1,1847
10000,1,1840
10000,1,1811
10000,1,1823
10000,1,1834
10000,1,1817
10000,1,1850
10000,1,1863
10000,1,1858
10000,2,1031
10000,2,984
10000,2,981
10000,2,973
10000,2,967
10000,2,986
10000,2,957
10000,2,983
10000,2,976
10000,2,983
10000,4,550
10000,4,527
10000,4,517
10000,4,523
10000,4,513
10000,4,528
10000,4,519
10000,4,517
10000,4,509
10000,4,526
10000,6,398
10000,6,372
10000,6,375
10000,6,377
10000,6,369
10000,6,370
10000,6,370
10000,6,379
10000,6,369
10000,6,372
10000,8,424
10000,8,306
10000,8,310
10000,8,307
10000,8,307
10000,8,306
10000,8,309
10000,8,307
10000,8,309
10000,8,309
10000,10,390
10000,10,384
10000,10,388
10000,10,383
10000,10,382
10000,10,383
10000,10,383
10000,10,383
10000,10,386
10000,10,382
10000,12,343
10000,12,335
10000,12,338
10000,12,333
10000,12,335
10000,12,335
10000,12,337
10000,12,338
10000,12,336
10000,12,335
10000,14,306
10000,14,300
10000,14,302
10000,14,298
10000,14,300
10000,14,299
10000,14,300
10000,14,300
10000,14,301
10000,14,300
10000,16,347
10000,16,276
10000,16,277
10000,16,277
10000,16,277
10000,16,280
10000,16,277
10000,16,278
10000,16,275
10000,16,278
10000,18,351
10000,18,334
10000,18,332
10000,18,331
10000,18,333
10000,18,332
10000,18,331
10000,18,330
10000,18,332
10000,18,332
10000,20,350
10000,20,334
10000,20,335
10000,20,333
10000,20,334
10000,20,333
10000,20,332
10000,20,333
10000,20,335
10000,20,333
10000,22,344
10000,22,333
10000,22,330
10000,22,335
10000,22,330
10000,22,333
10000,22,331
10000,22,331
10000,22,333
10000,22,331
10000,24,339
10000,24,328
10000,24,331
10000,24,330
10000,24,328
10000,24,332
10000,24,329
10000,24,328
10000,24,326
10000,24,326
10000,26,323
10000,26,319
10000,26,317
10000,26,318
10000,26,317
10000,26,318
10000,26,318
10000,26,320
10000,26,316
10000,26,317
10000,28,305
10000,28,304
10000,28,302
10000,28,301
10000,28,298
10000,28,302
10000,28,301
10000,28,301
10000,28,301
10000,28,300
10000,30,303
10000,30,288
10000,30,287
10000,30,286
10000,30,294
10000,30,290
10000,30,290
10000,30,287
10000,30,287
10000,30,286
10000,32,336
10000,32,287
10000,32,285
10000,32,283
10000,32,281
10000,32,290
10000,32,283
10000,32,290
10000,32,285
10000,32,283
